2025-06-04 18:18:00,273 - CPU Usage: 59.2% | RAM Usage: 79.1% | GPU Load: 0% | GPU Memory: 0MB
2025-06-04 18:18:00,341 - CPU Usage: 66.7% | RAM Usage: 79.0% | GPU Load: 0% | GPU Memory: 0MB
2025-06-04 18:18:00,424 - CPU Usage: 75.0% | RAM Usage: 79.2% | GPU Load: 0% | GPU Memory: 0MB
2025-06-04 18:18:00,473 - CPU Usage: 27.8% | RAM Usage: 78.9% | GPU Load: 0% | GPU Memory: 0MB
2025-06-04 18:18:00,525 - CPU Usage: 50.0% | RAM Usage: 79.0% | GPU Load: 0% | GPU Memory: 0MB
2025-06-04 18:18:00,575 - CPU Usage: 46.9% | RAM Usage: 79.0% | GPU Load: 0% | GPU Memory: 0MB
2025-06-04 18:18:00,603 - CPU Usage: 20.8% | RAM Usage: 79.1% | GPU Load: 0% | GPU Memory: 0MB
2025-06-04 18:18:00,654 - CPU Usage: 34.3% | RAM Usage: 79.0% | GPU Load: 0% | GPU Memory: 0MB
2025-06-04 18:18:00,726 - CPU Usage: 34.7% | RAM Usage: 79.0% | GPU Load: 0% | GPU Memory: 0MB
2025-06-04 18:18:00,753 - CPU Usage: 20.8% | RAM Usage: 79.0% | GPU Load: 0% | GPU Memory: 0MB
2025-06-04 18:18:00,822 - CPU Usage: 44.3% | RAM Usage: 79.0% | GPU Load: 0% | GPU Memory: 0MB
2025-06-04 18:18:00,874 - CPU Usage: 22.9% | RAM Usage: 79.0% | GPU Load: 0% | GPU Memory: 0MB
2025-06-04 18:18:00,924 - CPU Usage: 29.7% | RAM Usage: 79.1% | GPU Load: 0% | GPU Memory: 0MB
2025-06-04 18:18:00,976 - CPU Usage: 19.4% | RAM Usage: 79.1% | GPU Load: 0% | GPU Memory: 0MB
2025-06-04 18:18:01,022 - CPU Usage: 58.3% | RAM Usage: 79.1% | GPU Load: 0% | GPU Memory: 0MB
2025-06-04 18:18:01,081 - CPU Usage: 62.5% | RAM Usage: 79.2% | GPU Load: 0% | GPU Memory: 0MB
2025-06-04 18:18:01,129 - CPU Usage: 69.4% | RAM Usage: 79.2% | GPU Load: 0% | GPU Memory: 0MB
2025-06-04 18:18:01,175 - CPU Usage: 67.6% | RAM Usage: 79.2% | GPU Load: 0% | GPU Memory: 0MB
2025-06-04 18:18:01,236 - CPU Usage: 43.8% | RAM Usage: 79.1% | GPU Load: 0% | GPU Memory: 0MB
2025-06-04 18:18:01,282 - CPU Usage: 61.1% | RAM Usage: 79.0% | GPU Load: 0% | GPU Memory: 0MB
2025-06-04 18:18:01,327 - CPU Usage: 41.7% | RAM Usage: 79.0% | GPU Load: 0% | GPU Memory: 0MB
2025-06-04 18:18:01,375 - CPU Usage: 43.2% | RAM Usage: 79.0% | GPU Load: 0% | GPU Memory: 0MB
2025-06-04 18:18:01,425 - CPU Usage: 63.9% | RAM Usage: 79.1% | GPU Load: 0% | GPU Memory: 0MB
2025-06-04 18:18:01,489 - CPU Usage: 66.7% | RAM Usage: 78.9% | GPU Load: 0% | GPU Memory: 0MB
2025-06-04 18:18:01,535 - CPU Usage: 35.3% | RAM Usage: 79.0% | GPU Load: 0% | GPU Memory: 0MB
2025-06-04 18:18:01,583 - CPU Usage: 42.1% | RAM Usage: 79.0% | GPU Load: 0% | GPU Memory: 0MB
2025-06-04 18:18:01,639 - CPU Usage: 37.5% | RAM Usage: 79.1% | GPU Load: 0% | GPU Memory: 0MB
2025-06-04 18:18:01,669 - CPU Usage: 39.1% | RAM Usage: 79.0% | GPU Load: 0% | GPU Memory: 0MB
2025-06-04 18:18:01,740 - CPU Usage: 44.0% | RAM Usage: 79.0% | GPU Load: 0% | GPU Memory: 0MB
2025-06-04 18:18:01,808 - CPU Usage: 60.4% | RAM Usage: 79.1% | GPU Load: 0% | GPU Memory: 0MB
2025-06-04 18:18:01,875 - CPU Usage: 61.3% | RAM Usage: 79.1% | GPU Load: 0% | GPU Memory: 0MB
2025-06-04 18:18:01,940 - CPU Usage: 49.0% | RAM Usage: 79.1% | GPU Load: 0% | GPU Memory: 0MB
2025-06-04 18:18:01,990 - CPU Usage: 50.0% | RAM Usage: 79.1% | GPU Load: 0% | GPU Memory: 0MB
2025-06-04 18:18:02,041 - CPU Usage: 63.9% | RAM Usage: 79.1% | GPU Load: 0% | GPU Memory: 0MB
2025-06-04 18:18:02,106 - CPU Usage: 40.0% | RAM Usage: 79.1% | GPU Load: 0% | GPU Memory: 0MB
2025-06-04 18:18:02,158 - CPU Usage: 25.0% | RAM Usage: 79.2% | GPU Load: 0% | GPU Memory: 0MB
2025-06-04 18:18:02,206 - CPU Usage: 52.8% | RAM Usage: 79.2% | GPU Load: 0% | GPU Memory: 0MB
2025-06-04 18:18:02,259 - CPU Usage: 38.9% | RAM Usage: 79.2% | GPU Load: 0% | GPU Memory: 0MB
2025-06-04 18:18:02,323 - CPU Usage: 60.8% | RAM Usage: 79.4% | GPU Load: 0% | GPU Memory: 0MB
2025-06-04 18:18:02,391 - CPU Usage: 62.3% | RAM Usage: 79.4% | GPU Load: 0% | GPU Memory: 0MB
2025-06-04 18:18:02,439 - CPU Usage: 52.8% | RAM Usage: 79.4% | GPU Load: 0% | GPU Memory: 0MB
2025-06-04 18:18:02,491 - CPU Usage: 44.4% | RAM Usage: 79.4% | GPU Load: 0% | GPU Memory: 0MB
2025-06-04 18:18:02,562 - CPU Usage: 60.7% | RAM Usage: 79.4% | GPU Load: 0% | GPU Memory: 0MB
2025-06-04 18:18:02,607 - CPU Usage: 20.0% | RAM Usage: 79.4% | GPU Load: 0% | GPU Memory: 0MB
2025-06-04 18:18:02,659 - CPU Usage: 27.0% | RAM Usage: 79.4% | GPU Load: 0% | GPU Memory: 0MB
2025-06-04 18:18:02,723 - CPU Usage: 62.0% | RAM Usage: 79.5% | GPU Load: 0% | GPU Memory: 0MB
2025-06-04 18:18:02,773 - CPU Usage: 72.2% | RAM Usage: 79.6% | GPU Load: 0% | GPU Memory: 0MB
2025-06-04 18:18:02,841 - CPU Usage: 45.0% | RAM Usage: 79.6% | GPU Load: 0% | GPU Memory: 0MB
2025-06-04 18:18:02,886 - CPU Usage: 69.4% | RAM Usage: 79.5% | GPU Load: 0% | GPU Memory: 0MB
2025-06-04 18:18:02,943 - CPU Usage: 41.7% | RAM Usage: 79.6% | GPU Load: 0% | GPU Memory: 0MB
2025-06-04 18:18:03,006 - CPU Usage: 52.1% | RAM Usage: 79.6% | GPU Load: 0% | GPU Memory: 0MB
2025-06-04 18:18:03,073 - CPU Usage: 58.3% | RAM Usage: 79.6% | GPU Load: 0% | GPU Memory: 0MB
2025-06-04 18:18:03,119 - CPU Usage: 28.6% | RAM Usage: 79.6% | GPU Load: 0% | GPU Memory: 0MB
2025-06-04 18:18:03,188 - CPU Usage: 51.0% | RAM Usage: 79.7% | GPU Load: 0% | GPU Memory: 0MB
2025-06-04 18:18:03,263 - CPU Usage: 65.3% | RAM Usage: 79.7% | GPU Load: 0% | GPU Memory: 0MB
2025-06-04 18:18:03,306 - CPU Usage: 52.8% | RAM Usage: 79.9% | GPU Load: 0% | GPU Memory: 0MB
2025-06-04 18:18:03,377 - CPU Usage: 31.7% | RAM Usage: 79.9% | GPU Load: 0% | GPU Memory: 0MB
2025-06-04 18:18:03,436 - CPU Usage: 79.2% | RAM Usage: 79.8% | GPU Load: 0% | GPU Memory: 0MB
2025-06-04 18:18:03,501 - CPU Usage: 86.1% | RAM Usage: 79.8% | GPU Load: 0% | GPU Memory: 0MB
2025-06-04 18:18:03,574 - CPU Usage: 71.6% | RAM Usage: 79.4% | GPU Load: 0% | GPU Memory: 0MB
2025-06-04 18:18:03,624 - CPU Usage: 27.8% | RAM Usage: 79.5% | GPU Load: 0% | GPU Memory: 0MB
2025-06-04 18:18:03,664 - CPU Usage: 54.1% | RAM Usage: 79.5% | GPU Load: 0% | GPU Memory: 0MB
2025-06-04 18:18:03,739 - CPU Usage: 41.7% | RAM Usage: 79.5% | GPU Load: 0% | GPU Memory: 0MB
2025-06-04 18:18:03,791 - CPU Usage: 66.7% | RAM Usage: 79.5% | GPU Load: 0% | GPU Memory: 0MB
2025-06-04 18:18:03,858 - CPU Usage: 87.3% | RAM Usage: 79.5% | GPU Load: 0% | GPU Memory: 0MB
2025-06-04 18:18:03,941 - CPU Usage: 66.7% | RAM Usage: 79.5% | GPU Load: 0% | GPU Memory: 0MB
2025-06-04 18:18:03,986 - CPU Usage: 78.4% | RAM Usage: 79.6% | GPU Load: 0% | GPU Memory: 0MB
2025-06-04 18:18:04,057 - CPU Usage: 60.4% | RAM Usage: 79.6% | GPU Load: 0% | GPU Memory: 0MB
2025-06-04 18:18:04,107 - CPU Usage: 58.3% | RAM Usage: 79.5% | GPU Load: 0% | GPU Memory: 0MB
2025-06-04 18:18:04,153 - CPU Usage: 51.4% | RAM Usage: 79.5% | GPU Load: 0% | GPU Memory: 0MB
2025-06-04 18:18:04,209 - CPU Usage: 45.9% | RAM Usage: 79.5% | GPU Load: 0% | GPU Memory: 0MB
2025-06-04 18:18:04,260 - CPU Usage: 69.4% | RAM Usage: 79.5% | GPU Load: 0% | GPU Memory: 0MB
2025-06-04 18:18:04,326 - CPU Usage: 70.5% | RAM Usage: 79.5% | GPU Load: 0% | GPU Memory: 0MB
2025-06-04 18:18:04,371 - CPU Usage: 66.7% | RAM Usage: 79.6% | GPU Load: 0% | GPU Memory: 0MB
2025-06-04 18:18:04,424 - CPU Usage: 21.6% | RAM Usage: 79.6% | GPU Load: 0% | GPU Memory: 0MB
2025-06-04 18:18:04,473 - CPU Usage: 25.7% | RAM Usage: 79.6% | GPU Load: 0% | GPU Memory: 0MB
2025-06-04 18:18:04,522 - CPU Usage: 32.4% | RAM Usage: 79.6% | GPU Load: 0% | GPU Memory: 0MB
2025-06-04 18:18:04,573 - CPU Usage: 31.2% | RAM Usage: 79.6% | GPU Load: 0% | GPU Memory: 0MB
2025-06-04 18:18:04,624 - CPU Usage: 55.3% | RAM Usage: 79.6% | GPU Load: 0% | GPU Memory: 0MB
2025-06-04 18:18:04,674 - CPU Usage: 41.7% | RAM Usage: 79.5% | GPU Load: 0% | GPU Memory: 0MB
2025-06-04 18:18:04,725 - CPU Usage: 40.5% | RAM Usage: 79.5% | GPU Load: 0% | GPU Memory: 0MB
2025-06-04 18:18:04,790 - CPU Usage: 64.0% | RAM Usage: 79.5% | GPU Load: 0% | GPU Memory: 0MB
2025-06-04 18:18:04,842 - CPU Usage: 68.8% | RAM Usage: 79.5% | GPU Load: 0% | GPU Memory: 0MB
2025-06-04 18:18:04,887 - CPU Usage: 44.1% | RAM Usage: 79.6% | GPU Load: 0% | GPU Memory: 0MB
2025-06-04 18:18:04,925 - CPU Usage: 30.8% | RAM Usage: 79.5% | GPU Load: 0% | GPU Memory: 0MB
2025-06-04 18:18:04,971 - CPU Usage: 33.3% | RAM Usage: 79.6% | GPU Load: 0% | GPU Memory: 0MB
2025-06-04 18:18:05,051 - CPU Usage: 71.7% | RAM Usage: 79.5% | GPU Load: 0% | GPU Memory: 0MB
2025-06-04 18:18:05,087 - CPU Usage: 55.6% | RAM Usage: 79.5% | GPU Load: 0% | GPU Memory: 0MB
2025-06-04 18:18:05,141 - CPU Usage: 15.8% | RAM Usage: 79.5% | GPU Load: 0% | GPU Memory: 0MB
2025-06-04 18:18:05,190 - CPU Usage: 30.6% | RAM Usage: 79.5% | GPU Load: 0% | GPU Memory: 0MB
2025-06-04 18:18:05,240 - CPU Usage: 16.7% | RAM Usage: 79.5% | GPU Load: 0% | GPU Memory: 0MB
2025-06-04 18:18:05,292 - CPU Usage: 62.2% | RAM Usage: 79.5% | GPU Load: 0% | GPU Memory: 0MB
2025-06-04 18:18:05,341 - CPU Usage: 70.8% | RAM Usage: 79.5% | GPU Load: 0% | GPU Memory: 0MB
2025-06-04 18:18:05,392 - CPU Usage: 25.0% | RAM Usage: 79.5% | GPU Load: 0% | GPU Memory: 0MB
2025-06-04 18:18:05,442 - CPU Usage: 41.7% | RAM Usage: 79.5% | GPU Load: 0% | GPU Memory: 0MB
2025-06-04 18:18:05,491 - CPU Usage: 58.3% | RAM Usage: 79.6% | GPU Load: 0% | GPU Memory: 0MB
2025-06-04 18:18:05,654 - CPU Usage: 20.3% | RAM Usage: 79.5% | GPU Load: 0% | GPU Memory: 0MB
2025-06-04 18:18:05,691 - CPU Usage: 50.0% | RAM Usage: 79.5% | GPU Load: 0% | GPU Memory: 0MB
2025-06-04 18:18:05,739 - CPU Usage: 54.1% | RAM Usage: 79.5% | GPU Load: 0% | GPU Memory: 0MB
2025-06-04 18:18:05,790 - CPU Usage: 41.7% | RAM Usage: 79.5% | GPU Load: 0% | GPU Memory: 0MB
2025-06-04 18:18:05,831 - CPU Usage: 75.0% | RAM Usage: 79.5% | GPU Load: 0% | GPU Memory: 0MB
2025-06-04 18:18:05,890 - CPU Usage: 38.8% | RAM Usage: 79.6% | GPU Load: 0% | GPU Memory: 0MB
2025-06-04 18:18:05,940 - CPU Usage: 33.3% | RAM Usage: 79.6% | GPU Load: 0% | GPU Memory: 0MB
2025-06-04 18:18:05,990 - CPU Usage: 22.9% | RAM Usage: 79.5% | GPU Load: 0% | GPU Memory: 0MB
2025-06-04 18:18:06,044 - CPU Usage: 36.7% | RAM Usage: 79.6% | GPU Load: 0% | GPU Memory: 0MB
2025-06-04 18:18:06,107 - CPU Usage: 39.6% | RAM Usage: 79.6% | GPU Load: 0% | GPU Memory: 0MB
2025-06-04 18:18:06,158 - CPU Usage: 44.4% | RAM Usage: 79.6% | GPU Load: 0% | GPU Memory: 0MB
2025-06-04 18:18:06,227 - CPU Usage: 64.0% | RAM Usage: 79.7% | GPU Load: 0% | GPU Memory: 0MB
2025-06-04 18:18:06,290 - CPU Usage: 68.8% | RAM Usage: 79.7% | GPU Load: 0% | GPU Memory: 0MB
2025-06-04 18:18:06,336 - CPU Usage: 79.2% | RAM Usage: 79.8% | GPU Load: 0% | GPU Memory: 0MB
2025-06-04 18:18:06,372 - CPU Usage: 45.8% | RAM Usage: 79.8% | GPU Load: 0% | GPU Memory: 0MB
2025-06-04 18:18:06,437 - CPU Usage: 39.1% | RAM Usage: 79.8% | GPU Load: 0% | GPU Memory: 0MB
2025-06-04 18:18:06,477 - CPU Usage: 34.6% | RAM Usage: 79.8% | GPU Load: 0% | GPU Memory: 0MB
2025-06-04 18:18:06,521 - CPU Usage: 52.8% | RAM Usage: 79.8% | GPU Load: 0% | GPU Memory: 0MB
2025-06-04 18:18:06,569 - CPU Usage: 52.8% | RAM Usage: 79.8% | GPU Load: 0% | GPU Memory: 0MB
2025-06-04 18:18:06,613 - CPU Usage: 36.1% | RAM Usage: 79.8% | GPU Load: 0% | GPU Memory: 0MB
2025-06-04 18:18:06,643 - CPU Usage: 58.3% | RAM Usage: 79.8% | GPU Load: 0% | GPU Memory: 0MB
2025-06-04 18:18:06,690 - CPU Usage: 27.8% | RAM Usage: 79.8% | GPU Load: 0% | GPU Memory: 0MB
2025-06-04 18:18:06,738 - CPU Usage: 30.6% | RAM Usage: 79.8% | GPU Load: 0% | GPU Memory: 0MB
2025-06-04 18:18:06,775 - CPU Usage: 33.3% | RAM Usage: 79.8% | GPU Load: 0% | GPU Memory: 0MB
2025-06-04 18:18:06,824 - CPU Usage: 47.2% | RAM Usage: 79.8% | GPU Load: 0% | GPU Memory: 0MB
2025-06-04 18:18:06,907 - CPU Usage: 66.7% | RAM Usage: 79.6% | GPU Load: 0% | GPU Memory: 0MB
2025-06-04 18:18:06,939 - CPU Usage: 33.3% | RAM Usage: 79.5% | GPU Load: 0% | GPU Memory: 0MB
2025-06-04 18:18:06,989 - CPU Usage: 38.9% | RAM Usage: 79.5% | GPU Load: 0% | GPU Memory: 0MB
2025-06-04 18:18:07,043 - CPU Usage: 44.4% | RAM Usage: 79.6% | GPU Load: 0% | GPU Memory: 0MB
2025-06-04 18:18:07,090 - CPU Usage: 45.8% | RAM Usage: 79.7% | GPU Load: 0% | GPU Memory: 0MB
2025-06-04 18:18:07,119 - CPU Usage: 76.0% | RAM Usage: 79.7% | GPU Load: 0% | GPU Memory: 0MB
2025-06-04 18:18:07,173 - CPU Usage: 25.0% | RAM Usage: 79.6% | GPU Load: 0% | GPU Memory: 0MB
2025-06-04 18:18:07,223 - CPU Usage: 50.0% | RAM Usage: 79.6% | GPU Load: 0% | GPU Memory: 0MB
2025-06-04 18:18:07,257 - CPU Usage: 12.5% | RAM Usage: 79.6% | GPU Load: 0% | GPU Memory: 0MB
2025-06-04 18:18:07,306 - CPU Usage: 43.2% | RAM Usage: 79.5% | GPU Load: 0% | GPU Memory: 0MB
2025-06-04 18:18:07,361 - CPU Usage: 41.7% | RAM Usage: 79.6% | GPU Load: 0% | GPU Memory: 0MB
2025-06-04 18:18:07,393 - CPU Usage: 25.0% | RAM Usage: 79.6% | GPU Load: 0% | GPU Memory: 0MB
2025-06-04 18:18:07,457 - CPU Usage: 25.0% | RAM Usage: 79.5% | GPU Load: 0% | GPU Memory: 0MB
2025-06-04 18:18:07,507 - CPU Usage: 41.7% | RAM Usage: 79.5% | GPU Load: 0% | GPU Memory: 0MB
2025-06-04 18:18:07,557 - CPU Usage: 54.2% | RAM Usage: 79.5% | GPU Load: 0% | GPU Memory: 0MB
2025-06-04 18:18:07,593 - CPU Usage: 83.3% | RAM Usage: 79.5% | GPU Load: 0% | GPU Memory: 0MB
2025-06-04 18:18:07,623 - CPU Usage: 33.3% | RAM Usage: 79.6% | GPU Load: 0% | GPU Memory: 0MB
2025-06-04 18:18:07,672 - CPU Usage: 16.7% | RAM Usage: 79.7% | GPU Load: 0% | GPU Memory: 0MB
2025-06-04 18:18:07,721 - CPU Usage: 13.9% | RAM Usage: 79.6% | GPU Load: 0% | GPU Memory: 0MB
2025-06-04 18:18:07,769 - CPU Usage: 66.7% | RAM Usage: 79.6% | GPU Load: 0% | GPU Memory: 0MB
2025-06-04 18:18:07,823 - CPU Usage: 72.9% | RAM Usage: 79.5% | GPU Load: 0% | GPU Memory: 0MB
2025-06-04 18:18:07,873 - CPU Usage: 27.8% | RAM Usage: 79.5% | GPU Load: 0% | GPU Memory: 0MB
2025-06-04 18:18:07,903 - CPU Usage: 34.8% | RAM Usage: 79.6% | GPU Load: 0% | GPU Memory: 0MB
2025-06-04 18:18:07,963 - CPU Usage: 45.9% | RAM Usage: 79.6% | GPU Load: 0% | GPU Memory: 0MB
2025-06-04 18:18:08,040 - CPU Usage: 51.7% | RAM Usage: 79.6% | GPU Load: 0% | GPU Memory: 0MB
2025-06-04 18:18:08,073 - CPU Usage: 48.6% | RAM Usage: 79.5% | GPU Load: 0% | GPU Memory: 0MB
2025-06-04 18:18:08,124 - CPU Usage: 25.0% | RAM Usage: 79.5% | GPU Load: 0% | GPU Memory: 0MB
2025-06-04 18:18:08,174 - CPU Usage: 22.2% | RAM Usage: 79.6% | GPU Load: 0% | GPU Memory: 0MB
2025-06-04 18:18:08,227 - CPU Usage: 69.4% | RAM Usage: 79.5% | GPU Load: 0% | GPU Memory: 0MB
2025-06-04 18:18:08,278 - CPU Usage: 68.6% | RAM Usage: 79.0% | GPU Load: 0% | GPU Memory: 0MB
2025-06-04 18:18:08,340 - CPU Usage: 41.7% | RAM Usage: 79.0% | GPU Load: 0% | GPU Memory: 0MB
2025-06-04 18:18:08,392 - CPU Usage: 38.9% | RAM Usage: 79.0% | GPU Load: 0% | GPU Memory: 0MB
2025-06-04 18:18:08,441 - CPU Usage: 33.3% | RAM Usage: 79.0% | GPU Load: 0% | GPU Memory: 0MB
2025-06-04 18:18:08,490 - CPU Usage: 27.8% | RAM Usage: 79.1% | GPU Load: 0% | GPU Memory: 0MB
2025-06-04 18:18:08,543 - CPU Usage: 27.8% | RAM Usage: 79.1% | GPU Load: 0% | GPU Memory: 0MB
2025-06-04 18:18:08,594 - CPU Usage: 50.0% | RAM Usage: 79.2% | GPU Load: 0% | GPU Memory: 0MB
2025-06-04 18:18:08,673 - CPU Usage: 50.0% | RAM Usage: 78.7% | GPU Load: 0% | GPU Memory: 0MB
2025-06-04 18:18:08,725 - CPU Usage: 48.6% | RAM Usage: 78.6% | GPU Load: 0% | GPU Memory: 0MB
2025-06-04 18:18:08,775 - CPU Usage: 47.2% | RAM Usage: 78.7% | GPU Load: 0% | GPU Memory: 0MB
2025-06-04 18:18:08,824 - CPU Usage: 81.2% | RAM Usage: 78.7% | GPU Load: 0% | GPU Memory: 0MB
2025-06-04 18:18:08,889 - CPU Usage: 56.2% | RAM Usage: 78.7% | GPU Load: 0% | GPU Memory: 0MB
2025-06-04 18:18:08,940 - CPU Usage: 40.5% | RAM Usage: 78.7% | GPU Load: 0% | GPU Memory: 0MB
2025-06-04 18:18:08,990 - CPU Usage: 27.8% | RAM Usage: 78.6% | GPU Load: 0% | GPU Memory: 0MB
2025-06-04 18:18:09,042 - CPU Usage: 59.5% | RAM Usage: 78.6% | GPU Load: 0% | GPU Memory: 0MB
2025-06-04 18:18:09,108 - CPU Usage: 80.3% | RAM Usage: 78.5% | GPU Load: 0% | GPU Memory: 0MB
2025-06-04 18:18:09,141 - CPU Usage: 33.3% | RAM Usage: 78.7% | GPU Load: 0% | GPU Memory: 0MB
2025-06-04 18:18:09,192 - CPU Usage: 70.3% | RAM Usage: 78.7% | GPU Load: 0% | GPU Memory: 0MB
2025-06-04 18:18:09,239 - CPU Usage: 50.0% | RAM Usage: 78.8% | GPU Load: 0% | GPU Memory: 0MB
2025-06-04 18:18:09,289 - CPU Usage: 19.4% | RAM Usage: 78.9% | GPU Load: 0% | GPU Memory: 0MB
2025-06-04 18:18:09,324 - CPU Usage: 44.4% | RAM Usage: 78.9% | GPU Load: 0% | GPU Memory: 0MB
2025-06-04 18:18:09,354 - CPU Usage: 29.2% | RAM Usage: 78.8% | GPU Load: 0% | GPU Memory: 0MB
2025-06-04 18:18:09,407 - CPU Usage: 47.2% | RAM Usage: 78.8% | GPU Load: 0% | GPU Memory: 0MB
2025-06-04 18:18:09,458 - CPU Usage: 67.6% | RAM Usage: 78.8% | GPU Load: 0% | GPU Memory: 0MB
2025-06-04 18:18:09,508 - CPU Usage: 62.2% | RAM Usage: 78.8% | GPU Load: 0% | GPU Memory: 0MB
2025-06-04 18:18:09,557 - CPU Usage: 61.1% | RAM Usage: 78.9% | GPU Load: 0% | GPU Memory: 0MB
2025-06-04 18:18:09,609 - CPU Usage: 72.9% | RAM Usage: 78.9% | GPU Load: 0% | GPU Memory: 0MB
2025-06-04 18:18:09,672 - CPU Usage: 95.8% | RAM Usage: 78.9% | GPU Load: 0% | GPU Memory: 0MB
2025-06-04 18:18:09,723 - CPU Usage: 48.6% | RAM Usage: 78.8% | GPU Load: 0% | GPU Memory: 0MB
2025-06-04 18:18:09,778 - CPU Usage: 55.6% | RAM Usage: 78.8% | GPU Load: 0% | GPU Memory: 0MB
2025-06-04 18:18:09,841 - CPU Usage: 82.0% | RAM Usage: 79.0% | GPU Load: 0% | GPU Memory: 0MB
2025-06-04 18:18:09,889 - CPU Usage: 44.4% | RAM Usage: 79.0% | GPU Load: 0% | GPU Memory: 0MB
2025-06-04 18:18:09,942 - CPU Usage: 37.8% | RAM Usage: 78.9% | GPU Load: 0% | GPU Memory: 0MB
2025-06-04 18:18:09,990 - CPU Usage: 61.1% | RAM Usage: 78.9% | GPU Load: 0% | GPU Memory: 0MB
2025-06-04 18:18:10,041 - CPU Usage: 50.0% | RAM Usage: 78.9% | GPU Load: 0% | GPU Memory: 0MB
2025-06-04 18:18:10,086 - CPU Usage: 73.5% | RAM Usage: 78.8% | GPU Load: 0% | GPU Memory: 0MB
2025-06-04 18:18:10,161 - CPU Usage: 81.2% | RAM Usage: 78.8% | GPU Load: 0% | GPU Memory: 0MB
2025-06-04 18:18:10,208 - CPU Usage: 69.4% | RAM Usage: 78.8% | GPU Load: 0% | GPU Memory: 0MB
2025-06-04 18:18:10,258 - CPU Usage: 55.6% | RAM Usage: 78.9% | GPU Load: 0% | GPU Memory: 0MB
2025-06-04 18:18:10,310 - CPU Usage: 79.2% | RAM Usage: 78.9% | GPU Load: 0% | GPU Memory: 0MB
2025-06-04 18:18:10,373 - CPU Usage: 77.6% | RAM Usage: 78.7% | GPU Load: 0% | GPU Memory: 0MB
2025-06-04 18:18:10,423 - CPU Usage: 50.0% | RAM Usage: 78.8% | GPU Load: 0% | GPU Memory: 0MB
2025-06-04 18:18:10,473 - CPU Usage: 38.9% | RAM Usage: 78.9% | GPU Load: 0% | GPU Memory: 0MB
2025-06-04 18:18:10,522 - CPU Usage: 33.3% | RAM Usage: 78.9% | GPU Load: 0% | GPU Memory: 0MB
2025-06-04 18:18:10,570 - CPU Usage: 58.3% | RAM Usage: 78.9% | GPU Load: 0% | GPU Memory: 0MB
2025-06-04 18:18:10,618 - CPU Usage: 54.1% | RAM Usage: 78.9% | GPU Load: 0% | GPU Memory: 0MB
2025-06-04 18:18:10,665 - CPU Usage: 52.8% | RAM Usage: 79.0% | GPU Load: 0% | GPU Memory: 0MB
2025-06-04 18:18:10,726 - CPU Usage: 95.8% | RAM Usage: 78.8% | GPU Load: 0% | GPU Memory: 0MB
2025-06-04 18:18:10,774 - CPU Usage: 45.9% | RAM Usage: 78.8% | GPU Load: 0% | GPU Memory: 0MB
2025-06-04 18:18:10,824 - CPU Usage: 58.3% | RAM Usage: 78.8% | GPU Load: 0% | GPU Memory: 0MB
2025-06-04 18:18:10,864 - CPU Usage: 58.3% | RAM Usage: 78.9% | GPU Load: 0% | GPU Memory: 0MB
2025-06-04 18:18:10,903 - CPU Usage: 66.7% | RAM Usage: 78.9% | GPU Load: 0% | GPU Memory: 0MB
2025-06-04 18:18:10,953 - CPU Usage: 62.2% | RAM Usage: 78.9% | GPU Load: 0% | GPU Memory: 0MB
2025-06-04 18:18:11,009 - CPU Usage: 75.0% | RAM Usage: 78.8% | GPU Load: 0% | GPU Memory: 0MB
2025-06-04 18:18:11,056 - CPU Usage: 83.3% | RAM Usage: 78.9% | GPU Load: 0% | GPU Memory: 0MB
2025-06-04 18:18:11,106 - CPU Usage: 73.5% | RAM Usage: 78.9% | GPU Load: 0% | GPU Memory: 0MB
2025-06-04 18:18:11,156 - CPU Usage: 50.0% | RAM Usage: 78.9% | GPU Load: 0% | GPU Memory: 0MB
2025-06-04 18:18:11,207 - CPU Usage: 41.7% | RAM Usage: 79.0% | GPU Load: 0% | GPU Memory: 0MB
2025-06-04 18:18:11,256 - CPU Usage: 81.1% | RAM Usage: 78.9% | GPU Load: 0% | GPU Memory: 0MB
2025-06-04 18:18:11,307 - CPU Usage: 80.6% | RAM Usage: 78.9% | GPU Load: 0% | GPU Memory: 0MB
2025-06-04 18:18:11,360 - CPU Usage: 77.6% | RAM Usage: 78.9% | GPU Load: 0% | GPU Memory: 0MB
2025-06-04 18:18:11,407 - CPU Usage: 55.6% | RAM Usage: 79.0% | GPU Load: 0% | GPU Memory: 0MB
2025-06-04 18:18:11,457 - CPU Usage: 77.8% | RAM Usage: 79.0% | GPU Load: 0% | GPU Memory: 0MB
2025-06-04 18:18:11,507 - CPU Usage: 61.1% | RAM Usage: 79.1% | GPU Load: 0% | GPU Memory: 0MB
2025-06-04 18:18:11,556 - CPU Usage: 58.3% | RAM Usage: 78.9% | GPU Load: 0% | GPU Memory: 0MB
2025-06-04 18:18:11,612 - CPU Usage: 70.8% | RAM Usage: 78.9% | GPU Load: 0% | GPU Memory: 0MB
2025-06-04 18:18:11,672 - CPU Usage: 74.0% | RAM Usage: 78.7% | GPU Load: 0% | GPU Memory: 0MB
2025-06-04 18:18:11,723 - CPU Usage: 38.9% | RAM Usage: 78.7% | GPU Load: 0% | GPU Memory: 0MB
